Request Number,Date Opened,Request,Description,Incident Address,Zip Code,Trash Hauler,Trash Route,Council District,State Plan X,State Plan Y,address_norm,date_only,new_event,event_id,event_date,event_seq,fine_event,first_event
181698,2019-05-09,Trash - Curbside/Alley Missed Pickup,"Hi there, 
Not a huge complaint or big deal here... They just forgot to pick up my trash can. Hoping to get it cleared ASAP.","238 Morton Ave, Nashville, TN 37211, United States",37211,RED RIVER,4304,16.0,1750779.45429538,646061.318709545,238 MORTON AVE,2019-05-09,True,1,2019-05-09,1,0,True
233727,2019-08-19,Trash - Curbside/Alley Missed Pickup,missed everyone,"239 Ash Grove Dr, Nashville, TN 37211, United States",37211,RED RIVER,4404,31.0,1761248.29874215,625001.602490105,239 ASH GROVE DR,2019-08-19,True,1,2019-08-19,1,0,True
253142,2019-09-30,Trash - Curbside/Alley Missed Pickup,"damage/lid, cracks and water get[s] inside cart. Needs replace {visible to alley}","239 Highland Villa Cir, Nashville, TN 37211, United States",37211,RED RIVER,4402S,27.0,1750064.07486194,622770.360765567,239 HIGHLAND VILLA CIR,2019-09-30,True,1,2019-09-30,1,0,True
202097,2019-06-19,Trash - Curbside/Alley Missed Pickup,1 cart,"239 Vailview Dr, Nashville, TN 37207, United States",37207,RED RIVER,2202,3.0,1742360.19762345,694933.599773004,239 VAILVIEW DR,2019-06-19,True,1,2019-06-19,1,0,True
37226,2018-01-05,Trash - Curbside/Alley Missed Pickup,missed pick up-caller has 2 weeks of trash in cart,239 wheeler ave,37211,RED RIVER,4304,16.0,1751764.33567161,642189.697117021,239 WHEELER AVE,2018-01-05,True,1,2018-01-05,1,0,True
228148,2019-08-08,Trash - Curbside/Alley Missed Pickup,ENTIRE STREET MISSED,"24 Cameo Dr, Nashville, TN 37211, United States",37211,RED RIVER,4303,16.0,1756212.49189293,648877.770939518,24 CAMEO DR,2019-08-08,True,1,2019-08-08,1,0,True
260867,2019-10-17,Trash - Curbside/Alley Missed Pickup,ENTIRE STREET MISSED,"24 Cameo Dr, Nashville, TN 37211, United States",37211,RED RIVER,4303,16.0,1756212.49189293,648877.770939518,24 CAMEO DR,2019-10-17,True,2,2019-10-17,2,200,True
160653,2019-03-27,Trash - Curbside/Alley Missed Pickup,"The road is marked closed , but there is access from dobbs ave.","240 Collier Ave, Nashville, TN 37211, United States",37211,RED RIVER,4304,16.0,1750852.19839273,647311.200005162,240 COLLIER AVE,2019-03-27,True,1,2019-03-27,1,0,True
232624,2019-08-15,Trash - Curbside/Alley Missed Pickup,I have video of the truck passing my house without attempting to pick up my cart.,"240 Nunley Dr, Nashville, TN 37211, United States",37211,RED RIVER,1404,26.0,1755215.39963168,641648.801587105,240 NUNLEY DR,2019-08-15,True,1,2019-08-15,1,0,True
69997,2018-05-24,Trash - Curbside/Alley Missed Pickup,Missed her and the neighbor,240 Thuss Ave,37211,RED RIVER,4304,16.0,1751071.10717989,644824.386838064,240 THUSS AVE,2018-05-24,True,1,2018-05-24,1,0,True
58208,2018-04-04,Trash - Curbside/Alley Missed Pickup,Missed- trash,2400 cooper ln,37216,RED RIVER,1204,7.0,1760003.33737511,680723.303208436,2400 COOPER LN,2018-04-04,True,1,2018-04-04,1,0,True
224976,2019-08-02,Trash - Curbside/Alley Missed Pickup,"Entire 2400 block of Maplrcrest was missed.  Curby was picked up, but not the trash","2400 Maplecrest Dr, Nashville, TN 37214, United States",37214,RED RIVER,1503,15.0,1766807.10719365,672116.019429828,2400 MAPLECREST DR,2019-08-02,True,1,2019-08-02,1,0,True
208377,2019-07-01,Trash - Curbside/Alley Missed Pickup,miss,"2400 Vale Ln, Nashville, TN 37214, United States",37214,RED RIVER,1502,15.0,1767534.59959676,679822.997382295,2400 VALE LN,2019-07-01,True,1,2019-07-01,1,0,True
56588,2018-03-27,Trash - Curbside/Alley Missed Pickup,said missed 4 weeks in a row,2401 alpine park blvd,37218,RED RIVER,4204,2.0,1723491.53216692,681406.503250417,2401 ALPINE PARK BLVD,2018-03-27,True,1,2018-03-27,1,0,True
156513,2019-03-19,Trash - Curbside/Alley Missed Pickup,several carts missed for 5 weeks,"2401 Frisco Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1710739.95452657,667034.701572427,2401 FRISCO AVE,2019-03-19,True,1,2019-03-19,1,0,True
160971,2019-03-28,Trash - Curbside/Alley Missed Pickup,"The address is 2401 Frisco Ave where the mailbox is ,but the trash carts are down the dead end ally off of Frisco Ave where the house is located. There is a Dead end sign at the end of the ally.","2401 Frisco Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1710739.95452657,667034.701572433,2401 FRISCO AVE,2019-03-28,True,2,2019-03-28,2,200,True
167014,2019-04-10,Trash - Curbside/Alley Missed Pickup,The trash carts are at the end of the dead end ally off of Frisco ave between 23rd St and 24th St where my house is. My trash has been missed from Feb. 5th until April 2nd when the pickup was only partial.  Only the bags that were stacked on top of cart were removed and all in the cart were left.,"2401 Frisco Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1710739.95452657,667034.701572427,2401 FRISCO AVE,2019-04-10,True,3,2019-04-10,3,200,True
171051,2019-04-17,Trash - Curbside/Alley Missed Pickup,1 cart,"2401 Frisco Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1710739.95452657,667034.701572427,2401 FRISCO AVE,2019-04-17,True,4,2019-04-17,4,200,True
241367,2019-09-03,Trash - Curbside/Alley Missed Pickup,"My house is located at the end of the ally on the north side of Frisco Ave about 40 feet off of James Ave. This is the third week in a row my trash has not been picked up  and I have requested a pickup each time.    I realize that my house is somewhat out of the way, but I have been here forty years and this year seems to be an ongoing issue with pickup . There was a time from  February to the end of April with no pickup and I was taking my trash to my parents house for pickup. I hope this is not going to be  a repeat of that and if there is something I need to do to help please advise me.","2401 Frisco Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1710739.95452657,667034.701572427,2401 FRISCO AVE,2019-09-03,True,5,2019-09-03,5,200,True
260424,2019-10-17,Trash - Curbside/Alley Missed Pickup,My house is at the end of the dead end ally on the north side of Frisco Ave just after you turn off of James Ave onto Frisco Ave,"2401 Frisco Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1710739.95452657,667034.701572427,2401 FRISCO AVE,2019-10-17,True,6,2019-10-17,6,200,True
52803,2018-03-09,Trash - Curbside/Alley Missed Pickup,missed pick up - missed 2 weeks in a row,2401 una antioch pike,37013,RED RIVER,4505,28.0,1772243.66871963,632943.62384291,2401 UNA ANTIOCH PIKE,2018-03-09,True,1,2018-03-09,1,0,True
92589,2018-08-23,Trash - Curbside/Alley Missed Pickup,Unit A...MISSED.,2402 SUNSET PL,37212,RED RIVER,2305,18.0,1730346.61184894,654606.102219542,2402 SUNSET PL,2018-08-23,True,1,2018-08-23,1,0,True
73097,2018-06-06,Trash - Curbside/Alley Missed Pickup,this street missed,2403 abbott martin rd,37215,RED RIVER,3304,34.0,1724796.64442103,646539.703578332,2403 ABBOTT MARTIN RD,2018-06-06,True,1,2018-06-06,1,0,True
77097,2018-06-21,Trash - Curbside/Alley Missed Pickup,entire street missed,2403 abbott martin rd,37215,RED RIVER,3304,34.0,1724796.89394268,646538.136148151,2403 ABBOTT MARTIN RD,2018-06-21,True,2,2018-06-21,2,200,True
260469,2019-10-17,Trash - Curbside/Alley Missed Pickup,Curb/trash missed Wednesday's pickup,"2403 Abbott Martin Rd, Nashville, TN 37215, United States",37215,RED RIVER,3304,34.0,1724798.11179271,646537.206786135,2403 ABBOTT MARTIN RD,2019-10-17,True,3,2019-10-17,3,200,True
144255,2019-02-20,Trash - Curbside/Alley Missed Pickup,Missed trash,"2403 Buena Vista Pike, Nashville, TN 37218, United States",37218,RED RIVER,4204,2.0,1724915.40070176,680566.399000722,2403 BUENA VISTA PIKE,2019-02-20,True,1,2019-02-20,1,0,True
32175,2017-12-07,Trash - Curbside/Alley Missed Pickup,Curb/2 Trash miss {Wednesday} Wants cart emptied today.,2404 crestmoor rd,37215,RED RIVER,3305,25.0,1726567.81665148,647623.376259623,2404 CRESTMOOR RD,2017-12-07,True,1,2017-12-07,1,0,True
35586,2017-12-28,Trash - Curbside/Alley Missed Pickup,Missed trash. Has 2 trash carts and trash was missed across from 2404 Crestmoor Rd,2404 Crestmoor Rd,37215,RED RIVER,3305,25.0,1726566.38302303,647625.872024313,2404 CRESTMOOR RD,2017-12-28,True,2,2017-12-28,2,200,True
36863,2018-01-04,Trash - Curbside/Alley Missed Pickup,missed last week also his neighbors also,2404 crestmoor rd,37215,RED RIVER,3305,25.0,1726566.65380862,647626.320724787,2404 CRESTMOOR RD,2018-01-04,True,3,2018-01-04,3,200,True
58332,2018-04-04,Trash - Curbside/Alley Missed Pickup,CARTS MISSED AGAIN,2404 CRESTMOOR RD,37215,RED RIVER,3305,25.0,1726566.38302303,647625.872024313,2404 CRESTMOOR RD,2018-04-04,True,4,2018-04-04,4,200,True
227989,2019-08-08,Trash - Curbside/Alley Missed Pickup,CARTS MISSED AGAIN/ALLEY {TRASH},2404 CRESTMOOR RD,37215,RED RIVER,3305,25.0,1726567.85171746,647623.376801863,2404 CRESTMOOR RD,2019-08-08,True,5,2019-08-08,5,200,True
239394,2019-08-28,Trash - Curbside/Alley Missed Pickup,CARTS MISSED AGAIN/ALLEY {TRASH} Wednesday,2404 CRESTMOOR RD,37215,RED RIVER,3305,25.0,1726567.85171746,647623.376801863,2404 CRESTMOOR RD,2019-08-28,True,6,2019-08-28,6,200,True
260324,2019-10-16,Trash - Curbside/Alley Missed Pickup,TRASH MISSED...ALLEY...ENTIRE STREET MISSED,2404 CRESTMOOR RD,37215,RED RIVER,3305,25.0,1726567.85171746,647623.376801863,2404 CRESTMOOR RD,2019-10-16,True,7,2019-10-16,7,200,True
54521,2018-03-19,Trash - Curbside/Alley Missed Pickup,Missed- trash the entire street,2404 edencrest dr,37013,RED RIVER,4504,32.0,1776367.49518997,632122.793122764,2404 EDENCREST DR,2018-03-19,True,1,2018-03-19,1,0,True
108965,2018-10-12,Trash - Curbside/Alley Missed Pickup,missed...entire street missed...,"2404 Lloyd Ave, Nashville, TN 37218, United States",37218,RED RIVER,4202,2.0,1723421.80043075,681748.798002787,2404 LLOYD AVE,2018-10-12,True,1,2018-10-12,1,0,True
88206,2018-08-06,Trash - Curbside/Alley Missed Pickup,Missed- missed entire street.,2404 merry oaks dr,37214,RED RIVER,2503,15.0,1766527.77236858,664338.74847697,2404 MERRY OAKS DR,2018-08-06,True,1,2018-08-06,1,0,True
58072,2018-04-03,Trash - Curbside/Alley Missed Pickup,Missed.,2405 Cooper Ln,37216,RED RIVER,1204,7.0,1760283.33768989,680817.701879467,2405 COOPER LN,2018-04-03,True,1,2018-04-03,1,0,True
35419,2017-12-28,Trash - Curbside/Alley Missed Pickup,Trash/miss for pickup Wednesday. Curb {no one was pickup},2405 Crestmoor Rd,37215,RED RIVER,3305,25.0,1726669.93147386,647771.296949599,2405 CRESTMOOR RD,2017-12-28,True,1,2017-12-28,1,0,True
36995,2018-01-04,Trash - Curbside/Alley Missed Pickup,cust says missed pickup,2405 Crestmoor Rd,37215,RED RIVER,3305,25.0,1726671.25473333,647771.062640516,2405 CRESTMOOR RD,2018-01-04,True,2,2018-01-04,2,200,True
142168,2019-02-14,Trash - Curbside/Alley Missed Pickup,This was the first time we have ever been missed. There are others on my street that were missed also.,"2405 Crestmoor Rd, Nashville, TN 37215, United States",37215,RED RIVER,3305,25.0,1726671.4001301,647768.801672683,2405 CRESTMOOR RD,2019-02-14,True,3,2019-02-14,3,200,True
170864,2019-04-17,Trash - Curbside/Alley Missed Pickup,still out,2405 Gregory Dr,37216,RED RIVER,1204,7.0,1761078.79832123,681078.598562405,2405 GREGORY DR,2019-04-17,True,1,2019-04-17,1,0,True
59553,2018-04-10,Trash - Curbside/Alley Missed Pickup,set in front of her house for 5-10 minutes but didn't get her cart,2406 alpine ave a,37218,RED RIVER,4204,2.0,1723919.53177238,681268.902338991,2406 ALPINE AVE A,2018-04-10,True,1,2018-04-10,1,0,True
212619,2019-07-10,Trash - Curbside/Alley Missed Pickup,cust says at least 7 or 8 houses on the street were not picked up,"2406 Eastland Ave, Nashville, TN 37206, United States",37206,RED RIVER,1201,6.0,1755387.95921266,673444.622933413,2406 EASTLAND AVE,2019-07-10,True,1,2019-07-10,1,0,True
176300,2019-04-29,Trash - Backdoor,BACKDOOR MISS,"2407 Fairbrook Dr, Nashville, TN 37214, United States",37214,RED RIVER,1502,15.0,1765839.39949054,681531.999326428,2407 FAIRBROOK DR,2019-04-29,True,1,2019-04-29,1,0,True
130124,2019-01-10,Trash - Curbside/Alley Missed Pickup,cart has been out,"2408 Evanfield Ct, Nashville, TN 37013, United States",37013,RED RIVER,4504,32.0,1777704.98300695,631173.657765655,2408 EVANFIELD CT,2019-01-10,True,1,2019-01-10,1,0,True
239660,2019-08-29,Trash - Backdoor,Missed backdoor trash,"2408 Gardner Ln, Nashville, TN 37207, United States",37207,RED RIVER,3202,2.0,1732086.60021074,684718.399470052,2408 GARDNER LN,2019-08-29,True,1,2019-08-29,1,0,True
223084,2019-07-31,Trash - Curbside/Alley Missed Pickup,None of the trash was picked up on our street,"2408 Lazenby Dr, Nashville, TN 37206, United States",37206,RED RIVER,1201,6.0,1755744.82824035,671063.080678037,2408 LAZENBY DR,2019-07-31,True,1,2019-07-31,1,0,True
249864,2019-09-20,Trash - Curbside/Alley Missed Pickup,Trash was not picked up on the entire street,"2408 Leafhollow Path, Nashville, TN 37013, United States",37013,RED RIVER,4510,32.0,1785050.53880928,624566.071890701,2408 LEAFHOLLOW PATH,2019-09-20,True,1,2019-09-20,1,0,True
150077,2019-03-05,Trash - Curbside/Alley Missed Pickup,miss,"2408 Maplecrest Dr, Nashville, TN 37214, United States",37214,RED RIVER,1503,15.0,1767128.18048688,671987.922543901,2408 MAPLECREST DR,2019-03-05,True,1,2019-03-05,1,0,True
117656,2018-11-19,Trash Collection Complaint,2nd week in a row that they have been missed. Would like a call with an explanation with what the problem is. BACKDOOR,"2408 Merry Oaks Dr, Nashville, TN 37214, United States",37214,RED RIVER,2503,15.0,1766644.98160426,664145.38778738,2408 MERRY OAKS DR,2018-11-19,True,1,2018-11-19,1,0,True
205574,2019-06-25,Trash - Curbside/Alley Missed Pickup,MISSED...ENTIRE STREET MISSED.,"2408 Pafford Dr, Nashville, TN 37206, United States",37206,RED RIVER,1202,7.0,1757115.3042446,676346.78436629,2408 PAFFORD DR,2019-06-25,True,1,2019-06-25,1,0,True
86480,2018-07-30,Trash - Curbside/Alley Missed Pickup,this side was missed,2408 Woodberry Dr,37214,RED RIVER,2503,15.0,1766785.93623091,664689.748916644,2408 WOODBERRY DR,2018-07-30,True,1,2018-07-30,1,0,True
92428,2018-08-23,Trash - Curbside/Alley Missed Pickup,"Trash/curb missed last Friday out the night before. Needs to be emptied for this week Aug 24th, 2018.",2409 Bayview Dr,37217,RED RIVER,2505,29.0,1783173.60446579,640832.407127863,2409 BAYVIEW DR,2018-08-23,True,1,2018-08-23,1,0,True
225216,2019-08-05,Trash - Curbside/Alley Missed Pickup,Cart was on curb at sunset Thursday night for Friday pickup,"2409 Pennington Bend Rd, Nashville, TN 37214, United States",37214,RED RIVER,1501,15.0,1759685.41027666,690119.969864729,2409 PENNINGTON BEND RD,2019-08-05,True,1,2019-08-05,1,0,True
203009,2019-06-20,Trash - Backdoor,No pick up for 2 weeks,"2409 Porter Rd, Nashville, TN 37206, United States",37206,RED RIVER,1203,7.0,1758888.58218888,678694.117851215,2409 PORTER RD,2019-06-20,True,1,2019-06-20,1,0,True
31345,2017-12-04,Trash - Curbside/Alley Missed Pickup,Missed,2409 selma ave,37214,RED RIVER,1503,15.0,1767723.36484371,671042.402179474,2409 SELMA AVE,2017-12-04,True,1,2017-12-04,1,0,True
179577,2019-05-06,Trash - Curbside/Alley Missed Pickup,MISSED 3 WEEKS,"2409 Shumate Ln, Nashville, TN 37217, United States",37217,RED RIVER,4501,28.0,1777118.14020705,637139.930856765,2409 SHUMATE LN,2019-05-06,True,1,2019-05-06,1,0,True
213589,2019-07-11,Trash - Curbside/Alley Missed Pickup,missed last week,"2409 Shumate Ln, Nashville, TN 37217, United States",37217,RED RIVER,4501,28.0,1777118.14020705,637139.930856765,2409 SHUMATE LN,2019-07-11,True,2,2019-07-11,2,200,True
244611,2019-09-10,Trash - Curbside/Alley Missed Pickup,missed last week,"2409 Shumate Ln, Nashville, TN 37217, United States",37217,RED RIVER,4501,28.0,1777118.14020705,637139.930856765,2409 SHUMATE LN,2019-09-10,True,3,2019-09-10,3,200,True
253119,2019-09-30,Trash - Curbside/Alley Missed Pickup,MISSED AGAIN ON FRIDAY,"2409 Shumate Ln, Nashville, TN 37217, United States",37217,RED RIVER,4501,28.0,1777118.14020705,637139.930856765,2409 SHUMATE LN,2019-09-30,True,4,2019-09-30,4,200,True
58334,2018-04-04,Trash - Curbside/Alley Missed Pickup,Hello! Usually our trash is picked up every Wed by around 8am and our street has not been picked up yet. Just wanted to report in case forgotten.  Thank you,2409 VALLEY BROOK RD,37215,RED RIVER,3304,25.0,1725423.5330337,647937.696715774,2409 VALLEY BROOK RD,2018-04-04,True,1,2018-04-04,1,0,True
237096,2019-08-23,Trash - Curbside/Alley Missed Pickup,cust says missed again; everyone on the street was missed,"2409 Wilford Dr, Nashville, TN 37214, United States",37214,RED RIVER,1502,15.0,1767879.39819989,681080.599086869,2409 WILFORD DR,2019-08-23,True,1,2019-08-23,1,0,True
109319,2018-10-15,Trash - Curbside/Alley Missed Pickup,Missed.,"241 Becklea Dr, Madison, Tennessee, 37115",37115,RED RIVER,3512,9.0,1762598.35594132,705358.31494366,241 BECKLEA DR,2018-10-15,True,1,2018-10-15,1,0,True
111082,2018-10-22,Trash - Curbside/Alley Missed Pickup,Missed.,"241 Becklea Dr, Madison, Tennessee, 37115",37115,RED RIVER,3512,9.0,1762598.35594132,705358.31494366,241 BECKLEA DR,2018-10-22,True,2,2018-10-22,2,200,True
114131,2018-11-02,Trash - Curbside/Alley Missed Pickup,Missed.,"241 Becklea Dr, Madison, Tennessee, 37115",37115,RED RIVER,3512,9.0,1762598.35594132,705358.31494366,241 BECKLEA DR,2018-11-02,True,3,2018-11-02,3,200,True
71509,2018-05-31,Trash - Curbside/Alley Missed Pickup,Curbside/Trash miss Thursday. Everyone else already was emptied he is driving around looking for trash truck.,241 Delvin Dr,37013,RED RIVER,4404,30.0,1762624.33817698,626605.692821232,241 DELVIN DR,2018-05-31,True,1,2018-05-31,1,0,True
137003,2019-02-01,Trash - Curbside/Alley Missed Pickup,missed,"241 GRAEME DR, 37214",37214,RED RIVER,1504,15.0,1762476.99870556,668908.80077198,241 GRAEME DR,2019-02-01,True,1,2019-02-01,1,0,True
224372,2019-08-02,Trash - Curbside/Alley Missed Pickup,ENTIRE STREET MISSED,"241 Haywood Ln, Nashville, TN 37211, United States",37211,RED RIVER,3405,30.0,1761770.59986406,632847.200364203,241 HAYWOOD LN,2019-08-02,True,1,2019-08-02,1,0,True
260715,2019-10-17,Trash - Curbside/Alley Missed Pickup,missed whole street,"2412 Abbott Martin Rd, Nashville, TN 37215, United States",37215,RED RIVER,3304,25.0,1724975.47368528,646730.057571112,2412 ABBOTT MARTIN RD,2019-10-17,True,1,2019-10-17,1,0,True
91987,2018-08-22,Trash - Curbside/Alley Missed Pickup,only got one side of street,"2412 Chapman Dr, Nashville, TN 37206, United States",37206,RED RIVER,1201,6.0,1755411.50893341,672537.367312404,2412 CHAPMAN DR,2018-08-22,True,1,2018-08-22,1,0,True
68805,2018-05-18,Trash - Curbside/Alley Missed Pickup,Missed.,2412 Cloverdale Rd,37214,RED RIVER,2503,15.0,1767029.93783227,665278.500637205,2412 CLOVERDALE RD,2018-05-18,True,1,2018-05-18,1,0,True
134898,2019-01-25,Trash - Curbside/Alley Missed Pickup,Entire street was missed,"2412 Cloverdale Rd, Nashville, TN 37214, United States",37214,RED RIVER,2503,15.0,1767031.39942702,665276.000710577,2412 CLOVERDALE RD,2019-01-25,True,2,2019-01-25,2,200,True
212830,2019-07-10,Trash - Curbside/Alley Missed Pickup,MISSED...OTHER HOMES ON SAME SIDE OF STREET MISSED,"2412 Eastland Ave, Nashville, TN 37206, United States",37206,RED RIVER,1201,6.0,1755644.79805966,673402.000483418,2412 EASTLAND AVE,2019-07-10,True,1,2019-07-10,1,0,True
259785,2019-10-16,Trash - Curbside/Alley Missed Pickup,missed trash whole street,"2412 Eastland Ave, Nashville, TN 37206, United States",37206,RED RIVER,1201,6.0,1755644.79805966,673402.000483418,2412 EASTLAND AVE,2019-10-16,True,2,2019-10-16,2,200,True
25968,2017-11-03,Trash - Backdoor,missing every other week- resident is upset.,2413 ravine dr,37217,RED RIVER,2505,29.0,1779724.87528408,637970.052613039,2413 RAVINE DR,2017-11-03,True,1,2017-11-03,1,0,True
94412,2018-08-31,Trash - Backdoor,backdoor miss,2413 ravine dr,37217,RED RIVER,2505,29.0,1779722.18955787,637972.880908881,2413 RAVINE DR,2018-08-31,True,2,2018-08-31,2,200,True
160153,2019-03-27,Trash - Backdoor,1 cart,"2413 Ravine Dr, Nashville, TN 37217, United States",37217,RED RIVER,2505,29.0,1779724.9091939,637970.052783301,2413 RAVINE DR,2019-03-27,True,3,2019-03-27,3,200,True
218978,2019-07-23,Trash - Backdoor,cart still out why is it not being gotten 2 carts are still full get today,2413 ravine dr,37217,RED RIVER,2505,29.0,1779724.9091939,637970.052783301,2413 RAVINE DR,2019-07-23,True,4,2019-07-23,4,200,True
240628,2019-08-30,Trash - Backdoor,cart still out why is it not being gotten 2 carts are still full get today carts stay out backdoor service,2413 ravine dr,37217,RED RIVER,2505,29.0,1779724.9091939,637970.052783301,2413 RAVINE DR,2019-08-30,True,5,2019-08-30,5,200,True
134881,2019-01-25,Trash - Curbside/Alley Missed Pickup,The entire sub-division was missed.,"2413 SPRINGVIEW DR, 37214",37214,RED RIVER,2503,15.0,1766596.19928022,663716.001231951,2413 SPRINGVIEW DR,2019-01-25,True,1,2019-01-25,1,0,True
30302,2017-11-28,Trash - Curbside/Alley Missed Pickup,several missed. States she is missed multiple times a month,2414 craig ave,37204,RED RIVER,4301,17.0,1736715.59249914,651061.023873422,2414 CRAIG AVE,2017-11-28,True,1,2017-11-28,1,0,True
58731,2018-04-06,Trash - Curbside/Alley Missed Pickup,Missed. Neighbors in the area missed as well,2416 ABBOTT MARTIN RD,37215,RED RIVER,3304,25.0,1724718.67327262,646720.817032951,2416 ABBOTT MARTIN RD,2018-04-06,True,1,2018-04-06,1,0,True
259945,2019-10-16,Trash - Curbside/Alley Missed Pickup,curb trash/missed Tuesday,"2416 Brittany Dr, Nashville, TN 37206, United States",37206,RED RIVER,1201,6.0,1755467.80803924,671405.975715858,2416 BRITTANY DR,2019-10-16,True,1,2019-10-16,1,0,True
217797,2019-07-19,Trash - Curbside/Alley Missed Pickup,"None of Cabin Hill Rd, pickup for trash/Friday.","2416 Cabin Hill Rd, Nashville, TN 37214, United States",37214,RED RIVER,1502,15.0,1767774.82083303,679193.847279199,2416 CABIN HILL RD,2019-07-19,True,1,2019-07-19,1,0,True
124434,2018-12-18,Trash - Curbside/Alley Missed Pickup,cust says missed,"2416 Grover St, Nashville, TN 37207, United States",37207,RED RIVER,3202,2.0,1732805.92430031,685370.503167388,2416 GROVER ST,2018-12-18,True,1,2018-12-18,1,0,True
149449,2019-03-02,Trash - Curbside/Alley Missed Pickup,Looks like entire street was skipped,"2416 Maplecrest Dr, Nashville, TN 37214, United States",37214,RED RIVER,1503,15.0,1767402.59862105,671861.600604013,2416 MAPLECREST DR,2019-03-02,True,1,2019-03-02,1,0,True
208228,2019-07-01,Trash - Curbside/Alley Missed Pickup,Missed pickup trash cart service on Friday June 28th and trash still not collected,"2416 Nashboro Blvd, Nashville, TN 37217, United States",37217,RED RIVER,2505,29.0,1781421.787287,640940.245899245,2416 NASHBORO BLVD,2019-07-01,True,1,2019-07-01,1,0,True
224656,2019-08-02,Trash - Curbside/Alley Missed Pickup,get all carts that are out,"2418 Craig Ave, Nashville, TN 37204, United States",37204,RED RIVER,4301,17.0,1736735.23137283,651006.150880487,2418 CRAIG AVE,2019-08-02,True,1,2019-08-02,1,0,True
149977,2019-03-04,Trash - Curbside/Alley Missed Pickup,"No one's trash pickup last Friday, curb","2418 Maplecrest Dr, Nashville, TN 37214, United States",37214,RED RIVER,1503,15.0,1767512.14069205,671807.726935324,2418 MAPLECREST DR,2019-03-04,True,1,2019-03-04,1,0,True
226025,2019-08-05,Trash - Curbside/Alley Missed Pickup,ENTIRE ROUTE MISSED... 1502,"2419 Kimberly Dr, Nashville, TN 37214, United States",37214,RED RIVER,1502,15.0,1767095.39840103,682558.398974258,2419 KIMBERLY DR,2019-08-05,True,1,2019-08-05,1,0,True
195734,2019-06-06,Trash - Curbside/Alley Missed Pickup,How do I know when you will come back to get missed pick up?,"2419 Valley Brook Rd, Nashville, TN 37215, United States",37215,RED RIVER,3304,25.0,1724793.80007875,648087.201663685,2419 VALLEY BROOK RD,2019-06-06,True,1,2019-06-06,1,0,True
86294,2018-07-27,Trash - Curbside/Alley Missed Pickup,Missed- trash,242 hickorydale dr,37210,RED RIVER,1504,15.0,1756702.65537145,665289.773139135,242 HICKORYDALE DR,2018-07-27,True,1,2018-07-27,1,0,True
149391,2019-03-01,Trash - Curbside/Alley Missed Pickup,Missed- trash,242 hickorydale dr,37210,RED RIVER,1504,15.0,1756704.19943548,665285.601644995,242 HICKORYDALE DR,2019-03-01,True,2,2019-03-01,2,200,True
161882,2019-03-29,Trash - Curbside/Alley Missed Pickup,"Missed- trash

continuously missed",242 hickorydale dr,37210,RED RIVER,1504,15.0,1756704.19943548,665285.601644995,242 HICKORYDALE DR,2019-03-29,True,3,2019-03-29,3,200,True
106271,2018-10-04,Trash - Curbside/Alley Missed Pickup,cust says the truck drove by and didn't empty his cart,"242 Neelys Bend Rd, Nashville, TN 37115, United States",37115,RED RIVER,3312,7.0,1758868.99841973,700510.399093367,242 NEELYS BEND RD,2018-10-04,True,1,2018-10-04,1,0,True
108585,2018-10-11,Trash - Curbside/Alley Missed Pickup,Missed.,"242 Neelys Bend Rd, Nashville, TN 37115, United States",37115,RED RIVER,3312,7.0,1758868.99841973,700510.399093367,242 NEELYS BEND RD,2018-10-11,True,2,2018-10-11,2,200,True
239696,2019-08-29,Trash - Curbside/Alley Missed Pickup,Missed his and several neighbors,"242 Neelys Bend Rd, Nashville, TN 37115, United States",37115,RED RIVER,3312,7.0,1758868.99841973,700510.399093367,242 NEELYS BEND RD,2019-08-29,True,3,2019-08-29,3,200,True
92040,2018-08-22,Trash - Curbside/Alley Missed Pickup,Trash/missed Tuesday curbside.,2420 Chapman Dr,37206,RED RIVER,1201,6.0,1755546.73711675,672257.701839934,2420 CHAPMAN DR,2018-08-22,True,1,2018-08-22,1,0,True
100366,2018-09-18,Trash - Curbside/Alley Missed Pickup,Trash/missed Tuesday curbside.,"2420 CHAPMAN DR, 37206",37206,RED RIVER,1201,6.0,1755548.19904555,672255.201318765,2420 CHAPMAN DR,2018-09-18,True,2,2018-09-18,2,200,True
223597,2019-08-01,Trash - Curbside/Alley Missed Pickup,"trash/miss curb, everyone on this street.  Wednesday","2420 Craig Ave, Nashville, TN 37204, United States",37204,RED RIVER,4301,17.0,1736742.15702626,650947.51829851,2420 CRAIG AVE,2019-08-01,True,1,2019-08-01,1,0,True
125275,2018-12-21,Trash - Curbside/Alley Missed Pickup,miss,"2420 Evanfield Ct, Nashville, TN 37013, United States",37013,RED RIVER,4504,32.0,1777818.63297982,631351.601547487,2420 EVANFIELD CT,2018-12-21,True,1,2018-12-21,1,0,True
